C_SO2_1H,I_SO2_1H,C_NO2_1H,I_NO2_1H,C_PM10_1H,I_PM10_24H_MV,C_CO1_1H,I_CO1_1H,C_O3_1H,I_O3_1H,C_PM25_1H,I_PM25_24H_MV,AQI_,PRIMARY_POLLUTANTS__-,PRIMARY_POLLUTANTS__NO2,"PRIMARY_POLLUTANTS__NO2,PM10","PRIMARY_POLLUTANTS__NO2,PM2.5",PRIMARY_POLLUTANTS__O3-1小时,"PRIMARY_POLLUTANTS__O3-1小时,PM2.5",PRIMARY_POLLUTANTS__PM10,"PRIMARY_POLLUTANTS__PM10,O3-1小时","PRIMARY_POLLUTANTS__PM10,PM2.5",PRIMARY_POLLUTANTS__PM2.5,LEVEL__一级,LEVEL__三级,LEVEL__二级,LEVEL__五级,LEVEL__六级,LEVEL__四级,CATEGORY__严重污染,CATEGORY__中度污染,CATEGORY__优,CATEGORY__良,CATEGORY__轻度污染,CATEGORY__重度污染,COLOR__橙色,COLOR__紫色,COLOR__红色,COLOR__绿色,COLOR__褐红色,COLOR__黄色,STATE__正常,label
14.0,5.0,60.0,30.0,15.0,15.0,0.759,8.0,70.0,22.0,8.0,12.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
14.0,5.0,60.0,30.0,15.0,15.0,,,95.0,30.0,9.0,13.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
14.0,5.0,33.0,17.0,16.0,16.0,0.642,7.0,159.0,50.0,9.0,13.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,50.0
14.0,5.0,41.0,21.0,17.0,17.0,0.647,7.0,179.0,74.0,11.0,16.0,74.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,74.0
13.0,5.0,44.0,22.0,14.0,14.0,0.624,7.0,161.0,52.0,9.0,13.0,52.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,52.0
12.0,4.0,46.0,23.0,14.0,14.0,0.591,6.0,148.0,47.0,9.0,13.0,47.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.0
12.0,4.0,47.0,24.0,16.0,16.0,0.623,7.0,160.0,50.0,10.0,15.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,50.0
13.0,5.0,51.0,26.0,17.0,17.0,0.659,7.0,149.0,47.0,10.0,15.0,47.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.0
13.0,5.0,56.0,28.0,19.0,19.0,0.7020000000000001,8.0,123.0,39.0,12.0,18.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
13.0,5.0,62.0,31.0,18.0,18.0,0.736,8.0,116.0,37.0,11.0,16.0,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.0
13.0,5.0,68.0,34.0,17.0,17.0,0.743,8.0,98.0,31.0,10.0,15.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,34.0
12.0,4.0,73.0,37.0,17.0,17.0,0.735,8.0,82.0,26.0,10.0,15.0,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.0
10.0,4.0,72.0,36.0,17.0,17.0,0.6659999999999999,7.0,80.0,25.0,10.0,15.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
12.0,4.0,70.0,35.0,16.0,16.0,0.621,7.0,84.0,27.0,10.0,15.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
11.0,4.0,68.0,34.0,17.0,17.0,0.618,7.0,87.0,28.0,10.0,15.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,34.0
12.0,4.0,70.0,35.0,18.0,18.0,0.62,7.0,84.0,27.0,11.0,16.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
13.0,5.0,73.0,37.0,18.0,18.0,0.6,6.0,90.0,29.0,12.0,18.0,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.0
13.0,5.0,72.0,36.0,20.0,20.0,0.596,6.0,92.0,29.0,13.0,19.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
11.0,4.0,75.0,38.0,20.0,20.0,0.621,7.0,84.0,27.0,13.0,19.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
12.0,4.0,75.0,38.0,19.0,19.0,0.632,7.0,86.0,27.0,13.0,19.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
12.0,4.0,75.0,38.0,20.0,20.0,0.624,7.0,90.0,29.0,13.0,19.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
10.0,4.0,75.0,38.0,20.0,20.0,0.682,7.0,76.0,24.0,13.0,19.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
11.0,4.0,80.0,40.0,21.0,21.0,0.769,8.0,57.0,18.0,13.0,19.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,40.0
12.0,4.0,88.0,44.0,21.0,21.0,0.7709999999999999,8.0,70.0,22.0,13.0,19.0,44.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,44.0
13.0,5.0,86.0,43.0,23.0,23.0,0.758,8.0,78.0,25.0,14.0,20.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
12.0,4.0,85.0,43.0,23.0,23.0,0.785,8.0,76.0,24.0,15.0,22.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
11.0,4.0,84.0,42.0,27.0,27.0,0.8170000000000001,9.0,89.0,28.0,17.0,25.0,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,42.0
12.0,4.0,82.0,41.0,23.0,23.0,0.759,8.0,92.0,29.0,15.0,22.0,41.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,41.0
11.0,4.0,78.0,39.0,19.0,19.0,0.701,8.0,112.0,35.0,12.0,18.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
13.0,5.0,71.0,36.0,22.0,22.0,0.688,7.0,131.0,41.0,13.0,19.0,41.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,41.0
13.0,5.0,65.0,33.0,23.0,23.0,0.695,7.0,133.0,42.0,14.0,20.0,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,42.0
13.0,5.0,43.0,22.0,21.0,21.0,0.69,7.0,126.0,40.0,13.0,19.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,40.0
12.0,4.0,27.0,14.0,21.0,21.0,0.715,8.0,112.0,35.0,13.0,19.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
12.0,4.0,34.0,17.0,22.0,22.0,0.738,8.0,95.0,30.0,14.0,20.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
10.0,4.0,23.0,12.0,19.0,19.0,0.68,7.0,92.0,29.0,12.0,18.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
9.0,3.0,27.0,14.0,19.0,19.0,0.6679999999999999,7.0,79.0,25.0,11.0,16.0,25.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.0
10.0,4.0,24.0,12.0,20.0,20.0,0.6779999999999999,7.0,76.0,24.0,12.0,18.0,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,24.0
10.0,4.0,24.0,12.0,20.0,20.0,0.6809999999999999,7.0,71.0,23.0,13.0,19.0,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23.0
10.0,4.0,18.0,9.0,23.0,23.0,0.682,7.0,76.0,24.0,16.0,23.0,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,24.0
9.0,3.0,18.0,9.0,22.0,22.0,0.705,8.0,69.0,22.0,15.0,22.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
10.0,4.0,17.0,9.0,20.0,20.0,0.6809999999999999,7.0,66.0,21.0,14.0,20.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
11.0,4.0,16.0,8.0,18.0,18.0,0.643,7.0,65.0,21.0,12.0,18.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
12.0,4.0,16.0,8.0,18.0,18.0,0.654,7.0,65.0,21.0,12.0,18.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
12.0,4.0,20.0,10.0,20.0,20.0,0.667,7.0,54.0,17.0,14.0,20.0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0
11.0,4.0,16.0,8.0,16.0,16.0,0.713,8.0,65.0,21.0,12.0,18.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
11.0,4.0,38.0,19.0,18.0,18.0,0.8290000000000001,9.0,34.0,11.0,12.0,18.0,19.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0
11.0,4.0,54.0,27.0,20.0,20.0,1.029,11.0,15.0,5.0,14.0,20.0,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.0
11.0,4.0,41.0,21.0,20.0,20.0,0.928,10.0,36.0,12.0,13.0,19.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
11.0,4.0,36.0,18.0,22.0,22.0,0.894,9.0,42.0,14.0,15.0,22.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
12.0,4.0,39.0,20.0,23.0,23.0,0.94,10.0,42.0,14.0,16.0,23.0,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23.0
11.0,4.0,59.0,30.0,27.0,27.0,1.067,11.0,23.0,8.0,19.0,28.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
10.0,4.0,33.0,17.0,16.0,16.0,0.867,9.0,52.0,17.0,12.0,18.0,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0
11.0,4.0,46.0,23.0,20.0,20.0,0.995,10.0,39.0,13.0,14.0,20.0,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23.0
10.0,4.0,29.0,15.0,8.0,8.0,0.7929999999999999,8.0,52.0,17.0,6.0,9.0,17.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0
10.0,4.0,29.0,15.0,9.0,9.0,0.8370000000000001,9.0,49.0,16.0,6.0,9.0,16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0
10.0,4.0,39.0,20.0,20.0,20.0,0.8959999999999999,9.0,41.0,13.0,15.0,22.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
11.0,4.0,42.0,21.0,18.0,18.0,0.918,10.0,41.0,13.0,12.0,18.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
10.0,4.0,41.0,21.0,16.0,16.0,0.858,9.0,37.0,12.0,11.0,16.0,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0
11.0,4.0,43.0,22.0,19.0,19.0,0.865,9.0,28.0,9.0,13.0,19.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
12.0,4.0,50.0,25.0,19.0,19.0,0.946,10.0,20.0,7.0,13.0,19.0,25.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.0
12.0,4.0,58.0,29.0,19.0,19.0,1.057,11.0,7.0,3.0,13.0,19.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
11.0,4.0,43.0,22.0,14.0,14.0,0.8740000000000001,9.0,23.0,8.0,9.0,13.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
10.0,4.0,33.0,17.0,12.0,12.0,0.812,9.0,33.0,11.0,8.0,12.0,17.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0
10.0,4.0,23.0,12.0,11.0,11.0,0.757,8.0,41.0,13.0,8.0,12.0,13.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.0
10.0,4.0,19.0,10.0,10.0,10.0,0.735,8.0,43.0,14.0,7.0,10.0,14.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.0
10.0,4.0,15.0,8.0,11.0,11.0,0.69,7.0,52.0,17.0,8.0,12.0,17.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0
9.0,3.0,15.0,8.0,11.0,11.0,0.669,7.0,48.0,15.0,8.0,12.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.0
10.0,4.0,16.0,8.0,15.0,15.0,0.703,8.0,41.0,13.0,11.0,16.0,16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0
10.0,4.0,19.0,10.0,20.0,20.0,0.733,8.0,34.0,11.0,14.0,20.0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0
11.0,4.0,25.0,13.0,21.0,21.0,0.769,8.0,27.0,9.0,15.0,22.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
11.0,4.0,43.0,22.0,14.0,14.0,0.937,10.0,8.0,3.0,10.0,15.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
12.0,4.0,37.0,19.0,12.0,12.0,0.978,10.0,14.0,5.0,9.0,13.0,19.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0
11.0,4.0,35.0,18.0,10.0,10.0,0.968,10.0,17.0,6.0,6.0,9.0,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0
11.0,4.0,32.0,16.0,14.0,14.0,0.959,10.0,24.0,8.0,10.0,15.0,16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0
11.0,4.0,34.0,17.0,20.0,20.0,0.948,10.0,29.0,10.0,15.0,22.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0
11.0,4.0,39.0,20.0,29.0,29.0,0.927,10.0,44.0,14.0,22.0,32.0,32.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0
11.0,4.0,31.0,16.0,34.0,34.0,0.8220000000000001,9.0,82.0,26.0,25.0,36.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
10.0,4.0,26.0,13.0,30.0,30.0,0.7509999999999999,8.0,99.0,31.0,22.0,32.0,32.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0
11.0,4.0,23.0,12.0,27.0,27.0,0.685,7.0,108.0,34.0,19.0,28.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,34.0
11.0,4.0,19.0,10.0,23.0,23.0,0.738,8.0,111.0,35.0,16.0,23.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
10.0,4.0,32.0,16.0,29.0,29.0,0.835,9.0,90.0,29.0,20.0,29.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
11.0,4.0,53.0,27.0,38.0,38.0,0.79,8.0,69.0,22.0,26.0,38.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
11.0,4.0,55.0,28.0,39.0,39.0,0.825,9.0,61.0,20.0,28.0,40.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,40.0
11.0,4.0,67.0,34.0,45.0,45.0,0.945,10.0,43.0,14.0,32.0,46.0,46.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,46.0
13.0,5.0,81.0,41.0,61.0,56.0,1.14,12.0,28.0,9.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
15.0,5.0,95.0,48.0,75.0,63.0,1.1909999999999998,12.0,10.0,4.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
16.0,6.0,86.0,43.0,89.0,70.0,1.116,12.0,12.0,4.0,66.0,89.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,89.0
16.0,6.0,82.0,41.0,81.0,66.0,1.098,11.0,13.0,5.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
14.0,5.0,59.0,30.0,67.0,59.0,1.007,11.0,30.0,10.0,50.0,69.0,69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,69.0
13.0,5.0,36.0,18.0,48.0,48.0,0.815,9.0,40.0,13.0,36.0,52.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,52.0
15.0,5.0,23.0,12.0,33.0,33.0,0.5920000000000001,6.0,46.0,15.0,24.0,35.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
18.0,6.0,41.0,21.0,36.0,36.0,0.722,8.0,21.0,7.0,26.0,38.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
22.0,8.0,42.0,21.0,35.0,35.0,0.61,7.0,17.0,6.0,25.0,36.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
19.0,7.0,45.0,23.0,38.0,38.0,0.8540000000000001,9.0,12.0,4.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
18.0,6.0,54.0,27.0,37.0,37.0,1.06,11.0,10.0,4.0,26.0,38.0,38.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38.0
16.0,6.0,57.0,29.0,43.0,43.0,1.296,13.0,21.0,7.0,30.0,43.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
18.0,6.0,56.0,28.0,49.0,49.0,1.178,12.0,52.0,17.0,34.0,49.0,49.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.0
17.0,6.0,39.0,20.0,51.0,51.0,1.028,11.0,126.0,40.0,35.0,50.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,51.0
15.0,5.0,24.0,12.0,38.0,38.0,0.932,10.0,166.0,58.0,26.0,38.0,58.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,58.0
12.0,4.0,18.0,9.0,41.0,41.0,0.861,9.0,182.0,78.0,28.0,40.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,78.0
12.0,4.0,18.0,9.0,46.0,46.0,0.861,9.0,180.0,75.0,30.0,43.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
12.0,4.0,21.0,11.0,44.0,44.0,0.868,9.0,190.0,88.0,29.0,42.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,88.0
12.0,4.0,26.0,13.0,47.0,47.0,0.792,8.0,196.0,95.0,31.0,45.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,95.0
12.0,4.0,27.0,14.0,45.0,45.0,0.728,8.0,180.0,75.0,30.0,43.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
11.0,4.0,38.0,19.0,45.0,45.0,0.48,5.0,135.0,43.0,30.0,43.0,45.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45.0
12.0,4.0,44.0,22.0,45.0,45.0,0.5489999999999999,6.0,107.0,34.0,30.0,43.0,45.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45.0
10.0,4.0,64.0,32.0,43.0,43.0,0.705,8.0,59.0,19.0,29.0,42.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
12.0,4.0,62.0,31.0,39.0,39.0,0.6809999999999999,7.0,53.0,17.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
12.0,4.0,38.0,19.0,35.0,35.0,0.528,6.0,77.0,25.0,24.0,35.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
13.0,5.0,38.0,19.0,39.0,39.0,0.542,6.0,61.0,20.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
13.0,5.0,49.0,25.0,44.0,44.0,0.657,7.0,39.0,13.0,31.0,45.0,45.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45.0
13.0,5.0,46.0,23.0,46.0,46.0,0.602,7.0,38.0,12.0,33.0,48.0,48.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.0
13.0,5.0,38.0,19.0,45.0,45.0,0.598,6.0,41.0,13.0,32.0,46.0,46.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,46.0
15.0,5.0,38.0,19.0,44.0,44.0,0.636,7.0,34.0,11.0,32.0,46.0,46.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,46.0
16.0,6.0,45.0,23.0,39.0,39.0,0.7140000000000001,8.0,19.0,6.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
14.0,5.0,41.0,21.0,31.0,31.0,0.5920000000000001,6.0,16.0,5.0,21.0,30.0,31.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.0
13.0,5.0,26.0,13.0,27.0,27.0,0.856,9.0,36.0,12.0,18.0,26.0,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.0
